Floatint point vector instructions latency and throughput


Instructions with two operands, without VEX


Latency: movaps r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      4661       5307      10227      20127       5003          0          1 
      4657       5309      10227      20127       5004          0          1 
      4649       5303      10227      20127       5005          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4871       5560      10227      20127        110          0      10166 
      4655       5311      10227      20127        110          0      10170 
      4649       5304      10227      20127        110          0      10170 
      4651       5301      10227      20127        100          0      10140 
      4659       5304      10227      20127        100          0      10140 
      4659       5301      10227      20127        100          0      10140 
      4660       5301      10227      20127        100          0      10140 
      4651       5300      10227      20127        100          0      10140 
      4653       5300      10227      20127        100          0      10136 
      4655       5305      10227      20127        100          0      10140 


Latency: vmaxps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35341      40339      10227      10134      10127       4990          0 
     35076      39994      10227      10134      10127       4989          0 
     35090      39991      10227      10143      10127       4993          0 
     35026      39990      10227      10127      10127       4992          0 
     35121      39992      10227      10127      10127       4993          0 
     67164      42859      10227      10649      10494       5046          0 
     33977      39991      10227      10137      10127       4992          0 
     33927      39991      10227      10127      10127       4995          0 
     34011      39991      10227      10127      10127       4995          0 
     33922      39991      10227      10127      10127       4995          0 


Throughput: vmaxps r256,r256,r256

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      6541       7444      10227      10127       5000       5000          0 
      6165       7020      10227      10127       5000       5000          0 
      6204       7069      10227      10127       5000       5000          0 
      6176       7042      10227      10127       5000       5000          0 
      6190       7067      10227      10127       5000       5000          0 
      6151       7027      10227      10127       5000       5000          0 
      6147       7027      10227      10127       5000       5000          0 
      4381       5006      10227      10127       5000       5000          0 
      4382       5008      10227      10127       5000       5000          0 
      4384       5007      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      6178       7472      10227      10127          0          0          1 
      5960       7024      10227      10127          0          0          1 
      5956       7022      10227      10127          0          0          1 
      5968       7039      10227      10127          0          0          1 
      5960       7025      10227      10127          0          0          1 
      5962       7023      10227      10127          0          0          1 
      4255       5006      10227      10127          0          0          1 
      4258       5007      10227      10127          0          0          1 
      4262       5006      10227      10127          0          0          1 
      4262       5006      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      6729       7409      10227      10127        105          0      10160 
      6371       7021      10227      10127        110          0      10167 
      6408       7066      10227      10127        108          0      10164 
      6367       7031      10227      10127         98          0      10143 
      6385       7054      10227      10127         98          0      10140 
      6348       7021      10227      10127        100          0      10140 
      5490       6069      10227      10127        100          0      10140 
      4530       5004      10227      10127        100          0      10140 
      4530       5004      10227      10127        100          0      10140 
      4542       5009      10227      10127        100          0      10140 


Throughput: vmaxps r256,r256,[m256]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      7888       9293      10227      20127       5029       5026       5000 
      7510       8858      10227      20127       5000       5000       5000 
      7502       8855      10227      20127       5000       5000       5000 
      7487       8829      10227      20127       5000       5000       5000 
      7321       8627      10227      20127       5000       5000       5003 
      4502       5302      10227      20127       5000       5000       5003 
      4510       5304      10227      20127       5000       5000       5002 
      4510       5302      10227      20127       5000       5000       5002 
      4514       5303      10227      20127       5000       5000       5003 
      4511       5303      10227      20127       5000       5000       5003 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      8368       9223      10227      20127       5000          0          1 
      8076       8895      10227      20127       5000          0          1 
      8019       8838      10227      20127       5000          0          1 
      8011       8835      10227      20127       5000          0          1 
      7053       7792      10227      20127       5003          0          1 
      4798       5302      10227      20127       5002          0          1 
      4794       5303      10227      20127       5003          0          1 
      4795       5303      10227      20127       5003          0          1 
      4798       5302      10227      20127       5002          0          1 
      4808       5306      10227      20127       5003          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      8237       9681      10227      20127        113          0      10182 
      7546       8867      10227      20127        100          0      10164 
      7542       8872      10227      20127        104          0      10170 
      7502       8836      10227      20127         98          0      10142 
      7474       8811      10227      20127        108          0      10170 
      4495       5303      10227      20127        100          0      10140 
      4489       5302      10227      20127        100          0      10140 
      4495       5303      10227      20127        100          0      10140 
      4497       5301      10227      20127        100          0      10140 
      4501       5302      10227      20127        100          0      10140 


Latency: vminpd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35234      40191      10227      10134      10127       4996          0 
     35097      39989      10227      10142      10127       4989          0 
     35022      39991      10227      10143      10127       4991          0 
     35116      39992      10227      10127      10127       4994          0 
     35022      39989      10227      10127      10127       4991          0 
     35085      39989      10227      10127      10127       4991          0 
     35070      39989      10227      10127      10127       4991          0 
     35036      39993      10227      10127      10127       4991          0 
     35113      39990      10227      10127      10127       4991          0 
     35016      39989      10227      10127      10127       4991          0 


Throughput: vminpd r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4562       5201      10227      10127       5000       5000          0 
      4390       5004      10227      10127       5000       5000          0 
      4395       5005      10227      10127       5000       5000          0 
      4399       5006      10227      10127       5000       5000          0 
      4403       5009      10227      10127       5000       5000          0 
      4395       5004      10227      10127       5000       5000          0 
      4397       5006      10227      10127       5000       5000          0 
      4393       5004      10227      10127       5000       5000          0 
      4390       5006      10227      10127       5000       5000          0 
      4391       5008      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4570       5203      10227      10127          0          0          1 
      4391       5005      10227      10127          0          0          1 
      4390       5005      10227      10127          0          0          1 
      4389       5004      10227      10127          0          0          1 
      4385       5005      10227      10127          0          0          1 
      4386       5010      10227      10127          0          0          1 
      4381       5008      10227      10127          0          0          1 
      4383       5004      10227      10127          0          0          1 
      4385       5005      10227      10127          0          0          1 
      4391       5004      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4615       5262      10227      10127        111          0      10158 
      4389       5007      10227      10127        110          0      10169 
      4383       5007      10227      10127        110          0      10170 
      4380       5006      10227      10127        100          0      10140 
      4381       5009      10227      10127        100          0      10140 
      4385       5009      10227      10127        100          0      10140 
      4386       5007      10227      10127        100          0      10140 
      4387       5007      10227      10127        100          0      10140 
      4391       5007      10227      10127        100          0      10140 
      4393       5006      10227      10127        100          0      10140 


Throughput: vminpd r128,r128,[m128]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      5083       5610      10227      20127       5009       5010       5004 
      4815       5308      10227      20127       5000       5000       5002 
      4821       5311      10227      20127       5000       5000       5004 
      4817       5302      10227      20127       5000       5000       5004 
      4814       5301      10227      20127       5000       5000       5004 
      4813       5303      10227      20127       5000       5000       5004 
      4815       5306      10227      20127       5000       5000       5002 
      4806       5302      10227      20127       5000       5000       5003 
      4803       5302      10227      20127       5000       5000       5003 
      4800       5303      10227      20127       5000       5000       5003 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4861       5545      10227      20127       5003          0          1 
     37750       8330      10228      20330       5038          3         39 
      6225       7162      10227      20137       5004          0          6 
      6711       7680      10227      20215       5053          0         20 
      4665       5311      10227      20127       5003          0          1 
      4659       5305      10227      20127       5003          0          1 
      4655       5302      10227      20127       5003          0          1 
      4653       5301      10227      20127       5001          0          1 
      4654       5305      10227      20127       5003          0          1 
      4653       5309      10227      20127       5004          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4740       5577      10227      20127        110          0      10168 
      4502       5302      10227      20127        100          0      10140 
      4501       5302      10227      20127        100          0      10140 
      4501       5303      10227      20127        100          0      10140 
      4497       5303      10227      20127        100          0      10140 
      4493       5305      10227      20127        100          0      10140 
      4497       5302      10227      20127        100          0      10140 
      4499       5302      10227      20127        100          0      10140 
      4504       5302      10227      20127        100          0      10140 
      4504       5302      10227      20127        100          0      10140 


Latency: vminpd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
     35419      40428      10227      10148      10127       5000          0 
     35074      39992      10227      10134      10127       5000          0 
     35084      39991      10227      10142      10127       5000          0 
     35026      39992      10227      10127      10127       5000          0 
     35114      39992      10227      10127      10127       5000          0 
     35020      39994      10227      10127      10127       5000          0 
     35101      39992      10227      10127      10127       5000          0 
     35060      39992      10227      10127      10127       5000          0 
     35048      39992      10227      10127      10127       5000          0 
     35107      39991      10227      10127      10127       5000          0 


Throughput: vminpd r256,r256,r256

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      6334       7224      10227      10127       5000       5000          0 
      6172       7046      10227      10127       5000       5000          0 
      6189       7067      10227      10127       5000       5000          0 
      6154       7032      10227      10127       5000       5000          0 
      6169       7047      10227      10127       5000       5000          0 
      6068       6923      10227      10127       5000       5000          0 
      4395       5007      10227      10127       5000       5000          0 
      4393       5006      10227      10127       5000       5000          0 
      4403       5010      10227      10127       5000       5000          0 
      4401       5008      10227      10127       5000       5000          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      7173       8196      10227      10127          0          0          1 
      6191       7067      10227      10127          0          0          1 
      6162       7028      10227      10127          0          0          1 
      6166       7028      10227      10127          0          0          1 
      6168       7024      10227      10127          0          0          1 
      4397       5006      10227      10127          0          0          1 
      4393       5009      10227      10127          0          0          1 
      4391       5007      10227      10127          0          0          1 
      4391       5007      10227      10127          0          0          1 
      4387       5007      10227      10127          0          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      6724       7410      10227      10127        109          0      10166 
      6416       7066      10227      10127        108          0      10159 
      6377       7028      10227      10127        104          0      10167 
      6374       7030      10227      10127        104          0      10165 
      6389       7052      10227      10127         98          0      10141 
      6359       7023      10227      10127        100          0      10140 
      4526       5003      10227      10127        100          0      10140 
      4528       5005      10227      10127        100          0      10140 
      4522       5003      10227      10127        100          0      10140 
      4524       5004      10227      10127        100          0      10140 


Throughput: vminpd r256,r256,[m256]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      7887       9295      10227      20127       5026       5029       5000 
      7505       8854      10227      20127       5000       5000       5000 
      7532       8883      10227      20127       5000       5000       5000 
      7514       8855      10227      20127       5000       5000       5000 
      7552       8891      10227      20127       5000       5000       5000 
      6824       8027      10227      20127       5000       5000       5003 
      4512       5303      10227      20127       5000       5000       5004 
      4513       5302      10227      20127       5000       5000       5003 
      4510       5302      10227      20127       5000       5000       5003 
      4508       5302      10227      20127       5000       5000       5002 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      8229       9398      10227      20127       5000          0          1 
      7755       8865      10227      20127       5000          0          1 
      7761       8863      10227      20127       5000          0          1 
      7779       8873      10227      20127       5000          0          1 
      7312       8333      10227      20127       5004          0          1 
      4661       5311      10227      20127       5002          0          1 
      4667       5309      10227      20127       5003          0          1 
      4665       5308      10227      20127       5003          0          1 
      4659       5309      10227      20127       5003          0          1 
      4664       5314      10227      20127       5007          0          1 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      8084       9225      10227      20127        108          0      10170 
      7746       8849      10227      20127        108          0      10169 
      7796       8901      10227      20127        106          0      10174 
      7747       8839      10227      20127         97          0      10137 
      6927       7893      10227      20127        100          0      10140 
      4659       5305      10227      20127        100          0      10140 
      4663       5303      10227      20127        100          0      10140 
      4665       5304      10227      20127        100          0      10140 
      4657       5301      10227      20127        100          0      10140 
      4657       5302      10227      20127        100          0      10137 


Latency: vandps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8672      10196      10227      10153      10127       3307          0 
      8490       9994      10227      10156      10127       3297          0 
      8482       9996      10227      10155      10127       3299          0 
      8473       9995      10227      10158      10127       3305          0 
      8472       9995      10227      10156      10127       3302          0 
      8480       9995      10227      10131      10127       3301          0 
      8490       9995      10227      10131      10127       3301          0 
      8500       9994      10227      10131      10127       3301          0 
      8512       9997      10227      10131      10127       3301          0 
      8502       9995      10227      10131      10127       3301          0 


Throughput: vandps r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      3194       3539      10227      10127       3328       3333          0 
      3041       3362      10227      10127       3330       3334          0 
      3043       3362      10227      10127       3330       3331          0 
      3027       3349      10227      10127       3331       3334          0 
      3039       3354      10227      10127       3331       3334          0 
      3033       3349      10227      10127       3331       3334          0 
      3037       3351      10227      10127       3331       3334          0 
      3037       3348      10227      10127       3331       3334          0 
      3041       3352      10227      10127       3331       3334          0 
      3045       3353      10227      10127       3331       3334          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      3132       3566      10227      10127          0          0       3337 
      2950       3358      10227      10127          0          0       3337 
      2946       3360      10227      10127          0          0       3338 
      2946       3359      10227      10127          0          0       3340 
      2932       3349      10227      10127          0          0       3336 
      2935       3351      10227      10127          0          0       3336 
      2930       3350      10227      10127          0          0       3336 
      2929       3349      10227      10127          0          0       3336 
      2926       3349      10227      10127          0          0       3336 
      2930       3349      10227      10127          0          0       3336 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      3153       3588      10227      10127        101          0      10145 
      2950       3362      10227      10127        108          0      10163 
      2954       3366      10227      10127        108          0      10164 
      2954       3367      10227      10127        108          0      10164 
      2938       3349      10227      10127        100          0      10150 
      2936       3349      10227      10127        100          0      10150 
      2932       3349      10227      10127        100          0      10150 
      2932       3350      10227      10127        100          0      10150 
      2934       3354      10227      10127        100          0      10150 
      2932       3349      10227      10127        100          0      10150 


Throughput: vandps r128,r128,[m128]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4625       5272      10227      20127       3268       3344       5000 
      4417       5040      10227      20127       3249       3319       5000 
      4423       5044      10227      20127       3260       3320       5000 
      4415       5044      10227      20127       3257       3315       5000 
      4397       5024      10227      20127       3257       3319       5000 
      4396       5024      10227      20127       3256       3322       5000 
      4401       5023      10227      20127       3259       3317       5000 
      4402       5025      10227      20127       3254       3323       5000 
      4405       5026      10227      20127       3259       3317       5000 
      4404       5024      10227      20127       3254       3323       5000 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4480       5264      10227      20127       5000          0       3439 
      4287       5039      10227      20127       5000          0       3424 
      4271       5025      10227      20127       5000          0       3427 
      4284       5046      10227      20127       5000          0       3425 
      4266       5026      10227      20127       5000          0       3427 
      4260       5023      10227      20127       5000          0       3430 
      4258       5023      10227      20127       5000          0       3427 
      4254       5023      10227      20127       5000          0       3425 
      4259       5024      10227      20127       5000          0       3422 
      4259       5025      10227      20127       5000          0       3427 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4633       5281      10227      20127        111          0      10162 
      4429       5046      10227      20127        111          0      10167 
      4435       5047      10227      20127        111          0      10167 
      4435       5049      10227      20127        111          0      10170 
      4419       5029      10227      20127        101          0      10140 
      4427       5029      10227      20127        101          0      10140 
      4421       5028      10227      20127        101          0      10140 
      4417       5031      10227      20127        101          0      10140 
      4417       5030      10227      20127        101          0      10140 
      4417       5029      10227      20127        101          0      10140 


Latency: vandps r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9078      10342      10227      10173      10127       3296          0 
      8766       9994      10227      10164      10127       3295          0 
      8756       9996      10227      10159      10127       3296          0 
      8746       9995      10227      10132      10127       3295          0 
      8748       9995      10227      10132      10127       3295          0 
      8758       9995      10227      10132      10127       3295          0 
      8766       9995      10227      10132      10127       3295          0 
      8776       9997      10227      10131      10127       3295          0 
      8779       9997      10227      10132      10127       3295          0 
      8772       9995      10227      10132      10127       3295          0 


Throughput: vandps r256,r256,r256

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      3172       3738      10227      10127       3328       3333          0 
      2845       3350      10227      10127       3331       3334          0 
      2851       3354      10227      10127       3331       3334          0 
      2847       3351      10227      10127       3331       3334          0 
      2845       3348      10227      10127       3331       3334          0 
      2849       3350      10227      10127       3331       3334          0 
      2851       3351      10227      10127       3331       3334          0 
      2855       3353      10227      10127       3331       3334          0 
      2853       3352      10227      10127       3331       3334          0 
      2853       3350      10227      10127       3331       3334          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      3250       3717      10227      10127          0          0       3337 
      2944       3363      10227      10127          0          0       3337 
      2946       3361      10227      10127          0          0       3340 
      2952       3364      10227      10127          0          0       3339 
      2934       3350      10227      10127          0          0       3336 
      2936       3348      10227      10127          0          0       3336 
      2936       3348      10227      10127          0          0       3336 
      2940       3348      10227      10127          0          0       3336 
      2944       3349      10227      10127          0          0       3336 
      2944       3352      10227      10127          0          0       3336 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      3279       3727      10227      10127        102          0      10151 
      2954       3363      10227      10127        108          0      10160 
      2956       3365      10227      10127        108          0      10166 
      2942       3350      10227      10127        100          0      10150 
      2948       3360      10227      10127        108          0      10161 
      2936       3349      10227      10127        100          0      10150 
      2934       3348      10227      10127        100          0      10150 
      2938       3353      10227      10127        100          0      10150 
      2932       3347      10227      10127        100          0      10150 
      2932       3351      10227      10127        100          0      10150 


Throughput: vandps r256,r256,[m256]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4714       5389      10227      20127       3269       3314       5000 
      4413       5042      10227      20127       3252       3290       5000 
      4399       5023      10227      20127       3252       3290       5000 
      4405       5024      10227      20127       3246       3302       5000 
      4405       5023      10227      20127       3251       3293       5000 
      4413       5027      10227      20127       3246       3302       5000 
      4429       5042      10227      20127       3250       3291       5000 
      4413       5024      10227      20127       3253       3297       5000 
      4415       5024      10227      20127       3246       3302       5000 
      4431       5042      10227      20127       3250       3298       5000 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4768       5436      10227      20127       5000          0       3470 
      4429       5048      10227      20127       5000          0       3458 
      4435       5049      10227      20127       5000          0       3464 
      4437       5047      10227      20127       5000          0       3457 
      4417       5029      10227      20127       5000          0       3457 
      4415       5029      10227      20127       5000          0       3452 
      4415       5034      10227      20127       5000          0       3451 
      4409       5030      10227      20127       5000          0       3451 
      4411       5030      10227      20127       5000          0       3458 
      4401       5030      10227      20127       5000          0       3457 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4728       5400      10227      20127        111          0      10166 
      4417       5049      10227      20127        111          0      10167 
      4419       5048      10227      20127        111          0      10167 
      4425       5046      10227      20127        111          0      10170 
      4427       5047      10227      20127        111          0      10170 
      4413       5030      10227      20127        101          0      10140 
      4419       5032      10227      20127        101          0      10140 
      4419       5031      10227      20127        101          0      10140 
      4421       5029      10227      20127        101          0      10140 
      4421       5029      10227      20127        101          0      10140 


Latency: vorpd r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9520      10175      10227      10142      10127       3302          0 
      9361       9993      10227      10158      10127       3295          0 
      9371       9995      10227      10156      10127       3302          0 
      9382       9995      10227      10131      10127       3301          0 
      9387       9994      10227      10131      10127       3301          0 
      9377       9996      10227      10131      10127       3301          0 
      9367       9995      10227      10131      10127       3301          0 
      9353       9995      10227      10131      10127       3301          0 
      9349       9995      10227      10131      10127       3301          0 
      9361       9994      10227      10131      10127       3301          0 


Throughput: vorpd r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      3228       3561      10227      10127       3330       3334          0 
      3051       3365      10227      10127       3330       3334          0 
      3047       3361      10227      10127       3330       3331          0 
      3051       3365      10227      10127       3330       3333          0 
      3053       3363      10227      10127       3330       3333          0 
      3041       3348      10227      10127       3331       3334          0 
      3043       3348      10227      10127       3331       3334          0 
      3039       3349      10227      10127       3331       3334          0 
      3043       3353      10227      10127       3331       3334          0 
      3037       3349      10227      10127       3331       3334          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      3211       3553      10227      10127          0          0       3337 
      3037       3363      10227      10127          0          0       3339 
      3035       3361      10227      10127          0          0       3340 
      3030       3354      10227      10127          0          0       3336 
      3027       3352      10227      10127          0          0       3336 
      3029       3350      10227      10127          0          0       3336 
      3032       3348      10227      10127          0          0       3336 
      3033       3350      10227      10127          0          0       3336 
      3035       3352      10227      10127          0          0       3336 
      3037       3354      10227      10127          0          0       3336 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      3168       3613      10227      10127        103          0      10153 
      2954       3363      10227      10127        108          0      10164 
      2957       3362      10227      10127        108          0      10166 
      2944       3349      10227      10127        100          0      10150 
      2946       3350      10227      10127        100          0      10150 
      2946       3353      10227      10127        100          0      10146 
      2944       3349      10227      10127        100          0      10150 
      2943       3349      10227      10127        100          0      10150 
      2940       3349      10227      10127        100          0      10150 
      2942       3351      10227      10127        100          0      10150 


Throughput: vorpd r128,r128,[m128]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4627       5277      10227      20127       3271       3338       5000 
      4421       5043      10227      20127       3253       3321       5000 
      4403       5030      10227      20127       3257       3319       5000 
      4393       5022      10227      20127       3258       3318       5000 
      4399       5024      10227      20127       3260       3319       5000 
      4397       5023      10227      20127       3253       3318       5000 
      4405       5028      10227      20127       3261       3321       5000 
      4407       5025      10227      20127       3253       3318       5000 
      4407       5023      10227      20127       3260       3314       5000 
      4409       5023      10227      20127       3258       3318       5000 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4615       5274      10227      20127       5000          0       3442 
      4411       5043      10227      20127       5000          0       3426 
      4413       5040      10227      20127       5000          0       3424 
      4413       5040      10227      20127       5000          0       3425 
      4405       5027      10227      20127       5000          0       3426 
      4409       5024      10227      20127       5000          0       3423 
      4409       5024      10227      20127       5000          0       3426 
      4413       5023      10227      20127       5000          0       3423 
      4413       5024      10227      20127       5000          0       3426 
      4415       5026      10227      20127       5000          0       3423 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4765       5261      10227      20127        105          0      10153 
      4567       5039      10227      20127        110          0      10167 
      4570       5040      10227      20127        110          0      10167 
      4578       5043      10227      20127        110          0      10170 
      4581       5047      10227      20127        110          0      10170 
      4564       5026      10227      20127        100          0      10140 
      4558       5025      10227      20127        100          0      10140 
      4554       5024      10227      20127        100          0      10140 
      4551       5023      10227      20127        100          0      10137 
      4549       5024      10227      20127        100          0      10137 


Latency: vorpd r256,r256,r256

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      9363      10340      10227      10155      10127       3297          0 
      9063       9994      10227      10149      10127       3295          0 
      9072       9995      10227      10159      10127       3295          0 
      9074       9995      10227      10131      10127       3294          0 
      9066       9995      10227      10131      10127       3294          0 
      9056       9997      10227      10131      10127       3294          0 
      9048       9997      10227      10132      10127       3295          0 
      9036       9995      10227      10132      10127       3295          0 
      9046       9995      10227      10132      10127       3295          0 
      9054       9995      10227      10132      10127       3295          0 


Throughput: vorpd r256,r256,r256

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      3227       3682      10227      10127       3330       3334          0 
      2948       3362      10227      10127       3330       3331          0 
      2938       3350      10227      10127       3331       3334          0 
      2946       3355      10227      10127       3331       3334          0 
      2942       3349      10227      10127       3331       3334          0 
      2942       3352      10227      10127       3331       3334          0 
      2944       3349      10227      10127       3331       3334          0 
      2946       3353      10227      10127       3331       3334          0 
      2950       3355      10227      10127       3331       3334          0 
      2944       3353      10227      10127       3331       3334          0 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      3178       3738      10227      10127          0          0       3340 
      2855       3363      10227      10127          0          0       3337 
      2853       3360      10227      10127          0          0       3340 
      2859       3367      10227      10127          0          0       3337 
      2845       3349      10227      10127          0          0       3336 
      2841       3349      10227      10127          0          0       3336 
      2847       3349      10227      10127          0          0       3336 
      2845       3349      10227      10127          0          0       3336 
      2849       3354      10227      10127          0          0       3336 
      2845       3350      10227      10127          0          0       3336 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      3269       3729      10227      10127        103          0      10154 
      2946       3360      10227      10127        108          0      10163 
      2950       3362      10227      10127        108          0      10160 
      2954       3362      10227      10127        108          0      10164 
      2942       3347      10227      10127        100          0      10150 
      2940       3347      10227      10127        100          0      10150 
      2936       3349      10227      10127        100          0      10150 
      2940       3352      10227      10127        100          0      10150 
      2934       3351      10227      10127        100          0      10150 
      2930       3347      10227      10127        100          0      10150 


Throughput: vorpd r256,r256,[m256]

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      4787       5441      10227      20127       3269       3314       5000 
      4430       5044      10227      20127       3250       3291       5000 
      4410       5024      10227      20127       3251       3293       5000 
      4407       5024      10227      20127       3246       3302       5000 
      4404       5023      10227      20127       3251       3293       5000 
      4399       5023      10227      20127       3258       3291       5000 
      4404       5026      10227      20127       3251       3293       5000 
      4399       5024      10227      20127       3246       3302       5000 
      4398       5023      10227      20127       3251       3293       5000 
      4398       5024      10227      20127       3258       3291       5000 

     Clock   Core cyc   Instruct       Uops     uop p3     uop p4     uop p5 
      4904       5403      10227      20127       5000          0       3463 
      4568       5039      10227      20127       5000          0       3455 
      4578       5048      10227      20127       5000          0       3466 
      4552       5024      10227      20127       5000          0       3453 
      4563       5041      10227      20127       5000          0       3456 
      4546       5023      10227      20127       5000          0       3460 
      4542       5023      10227      20127       5000          0       3454 
      4548       5025      10227      20127       5000          0       3457 
      4548       5026      10227      20127       5000          0       3453 
      4546       5023      10227      20127       5000          0       3458 

     Clock   Core cyc   Instruct       Uops     uop p6     uop p7   uops RAT 
      4744       5421      10227      20127        110          0      10168 
      4413       5039      10227      20127        110          0      10167 
      4419       5041      10227      20127        110          0      10170 
      4410       5026      10227      20127        100          0      10140 
      4425       5044      10227      20127        110          0      10170 
      4415       5023      10227      20127        100          0      10140 
      4413       5023      10227      20127        100          0      10140 
      4411       5022      10227      20127        100          0      10140 
      4411       5024      10227      20127        100          0      10140 
      4409       5024      10227      20127        100          0      10140 


Latency: vpermilps r128,r128,r128

     Clock   Core cyc   Instruct   uops RAT       Uops     uop p0   Mov elim 
      8819      10356      10227      10136      10127          0          0 
      8496       9990      10227      10153      10127          0          0 
      8484       9990      10227      10165      10127          0          0 
      8478       9989      10227      10160      10127          0          0 
      8472       9991      10227      10135      10127          0          0 
     19340      11402      10228      10492      10351         62          0 
      8571      10366      10227      10197      10169          2          0 
      8507       9989      10227      10131      10127          0          0 
      8502       9989      10227      10131      10127          0          0 
      8498       9989      10227      10131      10127          0          0 


Throughput: vpermilps r128,r128,r128

     Clock   Core cyc   Instruct       Uops     uop p0     uop p1     uop p2 
      9454      10759      10227      10127          0          0          0 
